,Datum,Gesamtverbrauch,Year,Time,Month,Year Month,Year Month Day,Day,Weekday,Week
256,2030-01-03 16:00:00,3836.5429760000015,2030,16:00:00,Jan,2030 01,2030 01 03,03,4,00
257,2030-01-03 16:15:00,3861.512192000002,2030,16:15:00,Jan,2030 01,2030 01 03,03,4,00
258,2030-01-03 16:30:00,3906.011136000001,2030,16:30:00,Jan,2030 01,2030 01 03,03,4,00
259,2030-01-03 16:45:00,3947.3643520000014,2030,16:45:00,Jan,2030 01,2030 01 03,03,4,00
260,2030-01-03 17:00:00,4014.4732160000017,2030,17:00:00,Jan,2030 01,2030 01 03,03,4,00
261,2030-01-03 17:15:00,4048.486400000001,2030,17:15:00,Jan,2030 01,2030 01 03,03,4,00
262,2030-01-03 17:30:00,4085.907456000001,2030,17:30:00,Jan,2030 01,2030 01 03,03,4,00
263,2030-01-03 17:45:00,4081.6476160000016,2030,17:45:00,Jan,2030 01,2030 01 03,03,4,00
264,2030-01-03 18:00:00,4041.8672640000013,2030,18:00:00,Jan,2030 01,2030 01 03,03,4,00
265,2030-01-03 18:15:00,4034.199552000002,2030,18:15:00,Jan,2030 01,2030 01 03,03,4,00
266,2030-01-03 18:30:00,4040.884224000002,2030,18:30:00,Jan,2030 01,2030 01 03,03,4,00
267,2030-01-03 18:45:00,4016.832512000001,2030,18:45:00,Jan,2030 01,2030 01 03,03,4,00
268,2030-01-03 19:00:00,3987.275776000001,2030,19:00:00,Jan,2030 01,2030 01 03,03,4,00
269,2030-01-03 19:15:00,3932.422144000002,2030,19:15:00,Jan,2030 01,2030 01 03,03,4,00
270,2030-01-03 19:30:00,3894.3457280000002,2030,19:30:00,Jan,2030 01,2030 01 03,03,4,00
271,2030-01-03 19:45:00,3847.2908800000014,2030,19:45:00,Jan,2030 01,2030 01 03,03,4,00
272,2030-01-03 20:00:00,3795.3208320000012,2030,20:00:00,Jan,2030 01,2030 01 03,03,4,00
273,2030-01-03 20:15:00,3733.127168000001,2030,20:15:00,Jan,2030 01,2030 01 03,03,4,00
274,2030-01-03 20:30:00,3682.7299840000014,2030,20:30:00,Jan,2030 01,2030 01 03,03,4,00
275,2030-01-03 20:45:00,3628.2040320000015,2030,20:45:00,Jan,2030 01,2030 01 03,03,4,00
276,2030-01-03 21:00:00,3575.906304000002,2030,21:00:00,Jan,2030 01,2030 01 03,03,4,00
277,2030-01-03 21:15:00,3531.472896,2030,21:15:00,Jan,2030 01,2030 01 03,03,4,00
278,2030-01-03 21:30:00,3499.950080000001,2030,21:30:00,Jan,2030 01,2030 01 03,03,4,00
279,2030-01-03 21:45:00,3461.6770560000004,2030,21:45:00,Jan,2030 01,2030 01 03,03,4,00
280,2030-01-03 22:00:00,3453.1573760000015,2030,22:00:00,Jan,2030 01,2030 01 03,03,4,00
281,2030-01-03 22:15:00,3408.9205760000013,2030,22:15:00,Jan,2030 01,2030 01 03,03,4,00
282,2030-01-03 22:30:00,3343.253504000001,2030,22:30:00,Jan,2030 01,2030 01 03,03,4,00
283,2030-01-03 22:45:00,3287.285760000001,2030,22:45:00,Jan,2030 01,2030 01 03,03,4,00
284,2030-01-03 23:00:00,3239.9032320000015,2030,23:00:00,Jan,2030 01,2030 01 03,03,4,00
285,2030-01-03 23:15:00,3175.0881280000012,2030,23:15:00,Jan,2030 01,2030 01 03,03,4,00
286,2030-01-03 23:30:00,3155.0996480000013,2030,23:30:00,Jan,2030 01,2030 01 03,03,4,00
287,2030-01-03 23:45:00,3105.0956800000004,2030,23:45:00,Jan,2030 01,2030 01 03,03,4,00
288,2030-01-04 00:00:00,3075.866624000001,2030,00:00:00,Jan,2030 01,2030 01 04,04,5,00
289,2030-01-04 00:15:00,3054.1742080000013,2030,00:15:00,Jan,2030 01,2030 01 04,04,5,00
290,2030-01-04 00:30:00,2990.538752000001,2030,00:30:00,Jan,2030 01,2030 01 04,04,5,00
291,2030-01-04 00:45:00,2981.1671040000015,2030,00:45:00,Jan,2030 01,2030 01 04,04,5,00
292,2030-01-04 01:00:00,2946.8262400000003,2030,01:00:00,Jan,2030 01,2030 01 04,04,5,00
293,2030-01-04 01:15:00,2929.7868800000006,2030,01:15:00,Jan,2030 01,2030 01 04,04,5,00
294,2030-01-04 01:30:00,2929.262592000001,2030,01:30:00,Jan,2030 01,2030 01 04,04,5,00
295,2030-01-04 01:45:00,2922.9056,2030,01:45:00,Jan,2030 01,2030 01 04,04,5,00
296,2030-01-04 02:00:00,2900.230144000001,2030,02:00:00,Jan,2030 01,2030 01 04,04,5,00
297,2030-01-04 02:15:00,2896.953344000001,2030,02:15:00,Jan,2030 01,2030 01 04,04,5,00
298,2030-01-04 02:30:00,2903.506944000001,2030,02:30:00,Jan,2030 01,2030 01 04,04,5,00
299,2030-01-04 02:45:00,2901.7374720000007,2030,02:45:00,Jan,2030 01,2030 01 04,04,5,00
300,2030-01-04 03:00:00,2918.055936000001,2030,03:00:00,Jan,2030 01,2030 01 04,04,5,00
301,2030-01-04 03:15:00,2947.284992000001,2030,03:15:00,Jan,2030 01,2030 01 04,04,5,00
302,2030-01-04 03:30:00,2973.3027840000013,2030,03:30:00,Jan,2030 01,2030 01 04,04,5,00
303,2030-01-04 03:45:00,2997.092352,2030,03:45:00,Jan,2030 01,2030 01 04,04,5,00
304,2030-01-04 04:00:00,3038.838784000001,2030,04:00:00,Jan,2030 01,2030 01 04,04,5,00
305,2030-01-04 04:15:00,3060.0724480000013,2030,04:15:00,Jan,2030 01,2030 01 04,04,5,00
306,2030-01-04 04:30:00,3084.451840000001,2030,04:30:00,Jan,2030 01,2030 01 04,04,5,00
307,2030-01-04 04:45:00,3117.7441280000007,2030,04:45:00,Jan,2030 01,2030 01 04,04,5,00
308,2030-01-04 05:00:00,3194.683392000001,2030,05:00:00,Jan,2030 01,2030 01 04,04,5,00
309,2030-01-04 05:15:00,3210.805248000001,2030,05:15:00,Jan,2030 01,2030 01 04,04,5,00
310,2030-01-04 05:30:00,3272.867840000001,2030,05:30:00,Jan,2030 01,2030 01 04,04,5,00
311,2030-01-04 05:45:00,3368.1571840000015,2030,05:45:00,Jan,2030 01,2030 01 04,04,5,00
312,2030-01-04 06:00:00,3538.681856000001,2030,06:00:00,Jan,2030 01,2030 01 04,04,5,00
313,2030-01-04 06:15:00,3619.684352000001,2030,06:15:00,Jan,2030 01,2030 01 04,04,5,00
314,2030-01-04 06:30:00,3683.7130240000006,2030,06:30:00,Jan,2030 01,2030 01 04,04,5,00
315,2030-01-04 06:45:00,3759.8003200000007,2030,06:45:00,Jan,2030 01,2030 01 04,04,5,00
316,2030-01-04 07:00:00,3835.101184000001,2030,07:00:00,Jan,2030 01,2030 01 04,04,5,00
317,2030-01-04 07:15:00,3914.792960000001,2030,07:15:00,Jan,2030 01,2030 01 04,04,5,00
318,2030-01-04 07:30:00,3968.0737280000003,2030,07:30:00,Jan,2030 01,2030 01 04,04,5,00
319,2030-01-04 07:45:00,4032.823296000002,2030,07:45:00,Jan,2030 01,2030 01 04,04,5,00
320,2030-01-04 08:00:00,4102.684672000001,2030,08:00:00,Jan,2030 01,2030 01 04,04,5,00
321,2030-01-04 08:15:00,4137.4842880000015,2030,08:15:00,Jan,2030 01,2030 01 04,04,5,00
322,2030-01-04 08:30:00,4159.963136000001,2030,08:30:00,Jan,2030 01,2030 01 04,04,5,00
323,2030-01-04 08:45:00,4153.475072000001,2030,08:45:00,Jan,2030 01,2030 01 04,04,5,00
324,2030-01-04 09:00:00,4155.7032960000015,2030,09:00:00,Jan,2030 01,2030 01 04,04,5,00
325,2030-01-04 09:15:00,4188.930048000001,2030,09:15:00,Jan,2030 01,2030 01 04,04,5,00
326,2030-01-04 09:30:00,4228.513792000002,2030,09:30:00,Jan,2030 01,2030 01 04,04,5,00
327,2030-01-04 09:45:00,4251.779072000001,2030,09:45:00,Jan,2030 01,2030 01 04,04,5,00
328,2030-01-04 10:00:00,4264.886272000002,2030,10:00:00,Jan,2030 01,2030 01 04,04,5,00
329,2030-01-04 10:15:00,4283.695104000001,2030,10:15:00,Jan,2030 01,2030 01 04,04,5,00
330,2030-01-04 10:30:00,4310.2371840000005,2030,10:30:00,Jan,2030 01,2030 01 04,04,5,00
331,2030-01-04 10:45:00,4326.752256000001,2030,10:45:00,Jan,2030 01,2030 01 04,04,5,00
332,2030-01-04 11:00:00,4356.046848000001,2030,11:00:00,Jan,2030 01,2030 01 04,04,5,00
333,2030-01-04 11:15:00,4371.578880000001,2030,11:15:00,Jan,2030 01,2030 01 04,04,5,00
334,2030-01-04 11:30:00,4395.106304000001,2030,11:30:00,Jan,2030 01,2030 01 04,04,5,00
335,2030-01-04 11:45:00,4412.604416000001,2030,11:45:00,Jan,2030 01,2030 01 04,04,5,00
336,2030-01-04 12:00:00,4411.817984,2030,12:00:00,Jan,2030 01,2030 01 04,04,5,00
337,2030-01-04 12:15:00,4406.575104000002,2030,12:15:00,Jan,2030 01,2030 01 04,04,5,00
338,2030-01-04 12:30:00,4400.807936000001,2030,12:30:00,Jan,2030 01,2030 01 04,04,5,00
339,2030-01-04 12:45:00,4370.071552000002,2030,12:45:00,Jan,2030 01,2030 01 04,04,5,00
340,2030-01-04 13:00:00,4354.867200000001,2030,13:00:00,Jan,2030 01,2030 01 04,04,5,00
341,2030-01-04 13:15:00,4353.425408000002,2030,13:15:00,Jan,2030 01,2030 01 04,04,5,00
342,2030-01-04 13:30:00,4316.987392000002,2030,13:30:00,Jan,2030 01,2030 01 04,04,5,00
343,2030-01-04 13:45:00,4259.053568000002,2030,13:45:00,Jan,2030 01,2030 01 04,04,5,00
344,2030-01-04 14:00:00,4249.485312000002,2030,14:00:00,Jan,2030 01,2030 01 04,04,5,00
345,2030-01-04 14:15:00,4257.218560000001,2030,14:15:00,Jan,2030 01,2030 01 04,04,5,00
346,2030-01-04 14:30:00,4268.752896000001,2030,14:30:00,Jan,2030 01,2030 01 04,04,5,00
347,2030-01-04 14:45:00,4266.065920000002,2030,14:45:00,Jan,2030 01,2030 01 04,04,5,00
348,2030-01-04 15:00:00,4234.608640000001,2030,15:00:00,Jan,2030 01,2030 01 04,04,5,00
349,2030-01-04 15:15:00,4226.351104000001,2030,15:15:00,Jan,2030 01,2030 01 04,04,5,00
350,2030-01-04 15:30:00,4217.765888000001,2030,15:30:00,Jan,2030 01,2030 01 04,04,5,00
351,2030-01-04 15:45:00,4207.345664000002,2030,15:45:00,Jan,2030 01,2030 01 04,04,5,00
352,2030-01-04 16:00:00,4197.187584000002,2030,16:00:00,Jan,2030 01,2030 01 04,04,5,00
353,2030-01-04 16:15:00,4213.506048000002,2030,16:15:00,Jan,2030 01,2030 01 04,04,5,00
354,2030-01-04 16:30:00,4248.502272000001,2030,16:30:00,Jan,2030 01,2030 01 04,04,5,00
355,2030-01-04 16:45:00,4280.418304000002,2030,16:45:00,Jan,2030 01,2030 01 04,04,5,00
356,2030-01-04 17:00:00,4327.800832000003,2030,17:00:00,Jan,2030 01,2030 01 04,04,5,00
357,2030-01-04 17:15:00,4366.008320000001,2030,17:15:00,Jan,2030 01,2030 01 04,04,5,00
358,2030-01-04 17:30:00,4377.935872000001,2030,17:30:00,Jan,2030 01,2030 01 04,04,5,00
359,2030-01-04 17:45:00,4388.749312000002,2030,17:45:00,Jan,2030 01,2030 01 04,04,5,00
360,2030-01-04 18:00:00,4375.379968000002,2030,18:00:00,Jan,2030 01,2030 01 04,04,5,00
361,2030-01-04 18:15:00,4351.655936000002,2030,18:15:00,Jan,2030 01,2030 01 04,04,5,00
362,2030-01-04 18:30:00,4331.274240000002,2030,18:30:00,Jan,2030 01,2030 01 04,04,5,00
363,2030-01-04 18:45:00,4281.991168000001,2030,18:45:00,Jan,2030 01,2030 01 04,04,5,00
364,2030-01-04 19:00:00,4269.015040000001,2030,19:00:00,Jan,2030 01,2030 01 04,04,5,00
365,2030-01-04 19:15:00,4210.950144000001,2030,19:15:00,Jan,2030 01,2030 01 04,04,5,00
366,2030-01-04 19:30:00,4170.645504000001,2030,19:30:00,Jan,2030 01,2030 01 04,04,5,00
367,2030-01-04 19:45:00,4128.309248000001,2030,19:45:00,Jan,2030 01,2030 01 04,04,5,00
368,2030-01-04 20:00:00,4064.477184000001,2030,20:00:00,Jan,2030 01,2030 01 04,04,5,00
369,2030-01-04 20:15:00,3990.0282880000013,2030,20:15:00,Jan,2030 01,2030 01 04,04,5,00
370,2030-01-04 20:30:00,3916.431360000001,2030,20:30:00,Jan,2030 01,2030 01 04,04,5,00
371,2030-01-04 20:45:00,3852.8614400000006,2030,20:45:00,Jan,2030 01,2030 01 04,04,5,00
372,2030-01-04 21:00:00,3823.697920000001,2030,21:00:00,Jan,2030 01,2030 01 04,04,5,00
373,2030-01-04 21:15:00,3775.922176000001,2030,21:15:00,Jan,2030 01,2030 01 04,04,5,00
374,2030-01-04 21:30:00,3722.3792640000015,2030,21:30:00,Jan,2030 01,2030 01 04,04,5,00
375,2030-01-04 21:45:00,3683.7130240000006,2030,21:45:00,Jan,2030 01,2030 01 04,04,5,00
376,2030-01-04 22:00:00,3637.7067520000005,2030,22:00:00,Jan,2030 01,2030 01 04,04,5,00
377,2030-01-04 22:15:00,3605.0698240000015,2030,22:15:00,Jan,2030 01,2030 01 04,04,5,00
378,2030-01-04 22:30:00,3562.471424000001,2030,22:30:00,Jan,2030 01,2030 01 04,04,5,00
379,2030-01-04 22:45:00,3503.6856320000015,2030,22:45:00,Jan,2030 01,2030 01 04,04,5,00
380,2030-01-04 23:00:00,3442.6716160000005,2030,23:00:00,Jan,2030 01,2030 01 04,04,5,00
381,2030-01-04 23:15:00,3401.777152000001,2030,23:15:00,Jan,2030 01,2030 01 04,04,5,00
382,2030-01-04 23:30:00,3363.1764480000015,2030,23:30:00,Jan,2030 01,2030 01 04,04,5,00
383,2030-01-04 23:45:00,3275.8824960000015,2030,23:45:00,Jan,2030 01,2030 01 04,04,5,00
384,2030-01-05 00:00:00,3124.5598720000007,2030,00:00:00,Jan,2030 01,2030 01 05,05,6,00
385,2030-01-05 00:15:00,3077.7016320000002,2030,00:15:00,Jan,2030 01,2030 01 05,05,6,00
386,2030-01-05 00:30:00,3038.9043200000006,2030,00:30:00,Jan,2030 01,2030 01 05,05,6,00
387,2030-01-05 00:45:00,2995.322880000001,2030,00:45:00,Jan,2030 01,2030 01 05,05,6,00
388,2030-01-05 01:00:00,2955.018240000001,2030,01:00:00,Jan,2030 01,2030 01 05,05,6,00
389,2030-01-05 01:15:00,2936.078336000001,2030,01:15:00,Jan,2030 01,2030 01 05,05,6,00
390,2030-01-05 01:30:00,2904.817664000001,2030,01:30:00,Jan,2030 01,2030 01 05,05,6,00
391,2030-01-05 01:45:00,2898.0674560000007,2030,01:45:00,Jan,2030 01,2030 01 05,05,6,00
392,2030-01-05 02:00:00,2917.8593280000005,2030,02:00:00,Jan,2030 01,2030 01 05,05,6,00
393,2030-01-05 02:15:00,2913.992704000001,2030,02:15:00,Jan,2030 01,2030 01 05,05,6,00
394,2030-01-05 02:30:00,2936.078336000001,2030,02:30:00,Jan,2030 01,2030 01 05,05,6,00
395,2030-01-05 02:45:00,2939.4206720000006,2030,02:45:00,Jan,2030 01,2030 01 05,05,6,00
396,2030-01-05 03:00:00,2948.661248000001,2030,03:00:00,Jan,2030 01,2030 01 05,05,6,00
397,2030-01-05 03:15:00,2945.1878400000005,2030,03:15:00,Jan,2030 01,2030 01 05,05,6,00
398,2030-01-05 03:30:00,2950.3651840000007,2030,03:30:00,Jan,2030 01,2030 01 05,05,6,00
399,2030-01-05 03:45:00,2963.734528000001,2030,03:45:00,Jan,2030 01,2030 01 05,05,6,00
400,2030-01-05 04:00:00,2994.7330560000005,2030,04:00:00,Jan,2030 01,2030 01 05,05,6,00
401,2030-01-05 04:15:00,3006.857216000001,2030,04:15:00,Jan,2030 01,2030 01 05,05,6,00
402,2030-01-05 04:30:00,3032.875008000001,2030,04:30:00,Jan,2030 01,2030 01 05,05,6,00
403,2030-01-05 04:45:00,3069.509632000001,2030,04:45:00,Jan,2030 01,2030 01 05,05,6,00
404,2030-01-05 05:00:00,3104.440320000001,2030,05:00:00,Jan,2030 01,2030 01 05,05,6,00
405,2030-01-05 05:15:00,3130.7202560000005,2030,05:15:00,Jan,2030 01,2030 01 05,05,6,00
406,2030-01-05 05:30:00,3170.500608000001,2030,05:30:00,Jan,2030 01,2030 01 05,05,6,00
407,2030-01-05 05:45:00,3248.7505920000012,2030,05:45:00,Jan,2030 01,2030 01 05,05,6,00
408,2030-01-05 06:00:00,3361.538048000001,2030,06:00:00,Jan,2030 01,2030 01 05,05,6,00
409,2030-01-05 06:15:00,3438.411776000001,2030,06:15:00,Jan,2030 01,2030 01 05,05,6,00
410,2030-01-05 06:30:00,3518.2346240000006,2030,06:30:00,Jan,2030 01,2030 01 05,05,6,00
411,2030-01-05 06:45:00,3604.8076800000013,2030,06:45:00,Jan,2030 01,2030 01 05,05,6,00
412,2030-01-05 07:00:00,3778.805760000001,2030,07:00:00,Jan,2030 01,2030 01 05,05,6,00
413,2030-01-05 07:15:00,3843.6208640000023,2030,07:15:00,Jan,2030 01,2030 01 05,05,6,00
414,2030-01-05 07:30:00,3907.6495360000017,2030,07:30:00,Jan,2030 01,2030 01 05,05,6,00
415,2030-01-05 07:45:00,3962.6342400000012,2030,07:45:00,Jan,2030 01,2030 01 05,05,6,00
416,2030-01-05 08:00:00,4031.8402560000013,2030,08:00:00,Jan,2030 01,2030 01 05,05,6,00
417,2030-01-05 08:15:00,4014.735360000001,2030,08:15:00,Jan,2030 01,2030 01 05,05,6,00
418,2030-01-05 08:30:00,4017.225728000001,2030,08:30:00,Jan,2030 01,2030 01 05,05,6,00
419,2030-01-05 08:45:00,4038.3283200000005,2030,08:45:00,Jan,2030 01,2030 01 05,05,6,00
420,2030-01-05 09:00:00,4061.9868160000015,2030,09:00:00,Jan,2030 01,2030 01 05,05,6,00
421,2030-01-05 09:15:00,4074.242048000001,2030,09:15:00,Jan,2030 01,2030 01 05,05,6,00
422,2030-01-05 09:30:00,4069.0647040000013,2030,09:30:00,Jan,2030 01,2030 01 05,05,6,00
423,2030-01-05 09:45:00,4077.6499200000017,2030,09:45:00,Jan,2030 01,2030 01 05,05,6,00
424,2030-01-05 10:00:00,4086.890496000002,2030,10:00:00,Jan,2030 01,2030 01 05,05,6,00
425,2030-01-05 10:15:00,4099.538944000002,2030,10:15:00,Jan,2030 01,2030 01 05,05,6,00
426,2030-01-05 10:30:00,4089.380864000002,2030,10:30:00,Jan,2030 01,2030 01 05,05,6,00
427,2030-01-05 10:45:00,4114.8088320000015,2030,10:45:00,Jan,2030 01,2030 01 05,05,6,00
428,2030-01-05 11:00:00,4149.608448000002,2030,11:00:00,Jan,2030 01,2030 01 05,05,6,00
429,2030-01-05 11:15:00,4180.738048000001,2030,11:15:00,Jan,2030 01,2030 01 05,05,6,00
430,2030-01-05 11:30:00,4216.6517760000015,2030,11:30:00,Jan,2030 01,2030 01 05,05,6,00
431,2030-01-05 11:45:00,4217.5037440000015,2030,11:45:00,Jan,2030 01,2030 01 05,05,6,00
432,2030-01-05 12:00:00,4219.797504000001,2030,12:00:00,Jan,2030 01,2030 01 05,05,6,00
433,2030-01-05 12:15:00,4215.472128000001,2030,12:15:00,Jan,2030 01,2030 01 05,05,6,00
434,2030-01-05 12:30:00,4209.508352000002,2030,12:30:00,Jan,2030 01,2030 01 05,05,6,00
435,2030-01-05 12:45:00,4194.8282880000015,2030,12:45:00,Jan,2030 01,2030 01 05,05,6,00
436,2030-01-05 13:00:00,4156.424192000001,2030,13:00:00,Jan,2030 01,2030 01 05,05,6,00
437,2030-01-05 13:15:00,4119.789568000002,2030,13:15:00,Jan,2030 01,2030 01 05,05,6,00
438,2030-01-05 13:30:00,4075.028480000001,2030,13:30:00,Jan,2030 01,2030 01 05,05,6,00
439,2030-01-05 13:45:00,4022.403072000001,2030,13:45:00,Jan,2030 01,2030 01 05,05,6,00
440,2030-01-05 14:00:00,3994.746880000001,2030,14:00:00,Jan,2030 01,2030 01 05,05,6,00
441,2030-01-05 14:15:00,3996.844032000002,2030,14:15:00,Jan,2030 01,2030 01 05,05,6,00
442,2030-01-05 14:30:00,3996.844032000002,2030,14:30:00,Jan,2030 01,2030 01 05,05,6,00
443,2030-01-05 14:45:00,3980.328960000001,2030,14:45:00,Jan,2030 01,2030 01 05,05,6,00
444,2030-01-05 15:00:00,3974.5617920000022,2030,15:00:00,Jan,2030 01,2030 01 05,05,6,00
445,2030-01-05 15:15:00,3932.291072000002,2030,15:15:00,Jan,2030 01,2030 01 05,05,6,00
446,2030-01-05 15:30:00,3909.4845440000013,2030,15:30:00,Jan,2030 01,2030 01 05,05,6,00
447,2030-01-05 15:45:00,3889.496064000002,2030,15:45:00,Jan,2030 01,2030 01 05,05,6,00
448,2030-01-05 16:00:00,3901.4891520000015,2030,16:00:00,Jan,2030 01,2030 01 05,05,6,00
449,2030-01-05 16:15:00,3918.0697600000008,2030,16:15:00,Jan,2030 01,2030 01 05,05,6,00
450,2030-01-05 16:30:00,3951.6241920000016,2030,16:30:00,Jan,2030 01,2030 01 05,05,6,00
451,2030-01-05 16:45:00,3987.275776000001,2030,16:45:00,Jan,2030 01,2030 01 05,05,6,00
452,2030-01-05 17:00:00,4040.294400000001,2030,17:00:00,Jan,2030 01,2030 01 05,05,6,00
453,2030-01-05 17:15:00,4083.0238720000016,2030,17:15:00,Jan,2030 01,2030 01 05,05,6,00
454,2030-01-05 17:30:00,4097.376256000001,2030,17:30:00,Jan,2030 01,2030 01 05,05,6,00
455,2030-01-05 17:45:00,4106.223616000001,2030,17:45:00,Jan,2030 01,2030 01 05,05,6,00
456,2030-01-05 18:00:00,4091.2158720000016,2030,18:00:00,Jan,2030 01,2030 01 05,05,6,00
457,2030-01-05 18:15:00,4069.785600000001,2030,18:15:00,Jan,2030 01,2030 01 05,05,6,00
458,2030-01-05 18:30:00,4051.632128000001,2030,18:30:00,Jan,2030 01,2030 01 05,05,6,00
459,2030-01-05 18:45:00,4031.9057920000023,2030,18:45:00,Jan,2030 01,2030 01 05,05,6,00
460,2030-01-05 19:00:00,3984.4577280000008,2030,19:00:00,Jan,2030 01,2030 01 05,05,6,00
461,2030-01-05 19:15:00,3938.779136000001,2030,19:15:00,Jan,2030 01,2030 01 05,05,6,00
462,2030-01-05 19:30:00,3894.4768000000004,2030,19:30:00,Jan,2030 01,2030 01 05,05,6,00
463,2030-01-05 19:45:00,3845.0626560000005,2030,19:45:00,Jan,2030 01,2030 01 05,05,6,00
464,2030-01-05 20:00:00,3792.6338560000013,2030,20:00:00,Jan,2030 01,2030 01 05,05,6,00
465,2030-01-05 20:15:00,3738.566656000001,2030,20:15:00,Jan,2030 01,2030 01 05,05,6,00
466,2030-01-05 20:30:00,3664.3143680000003,2030,20:30:00,Jan,2030 01,2030 01 05,05,6,00
467,2030-01-05 20:45:00,3602.8416000000007,2030,20:45:00,Jan,2030 01,2030 01 05,05,6,00
468,2030-01-05 21:00:00,3540.1236480000016,2030,21:00:00,Jan,2030 01,2030 01 05,05,6,00
469,2030-01-05 21:15:00,3483.500544000001,2030,21:15:00,Jan,2030 01,2030 01 05,05,6,00
470,2030-01-05 21:30:00,3436.314624000001,2030,21:30:00,Jan,2030 01,2030 01 05,05,6,00
471,2030-01-05 21:45:00,3378.3152640000008,2030,21:45:00,Jan,2030 01,2030 01 05,05,6,00
472,2030-01-05 22:00:00,3354.3946240000014,2030,22:00:00,Jan,2030 01,2030 01 05,05,6,00
473,2030-01-05 22:15:00,3304.128512000001,2030,22:15:00,Jan,2030 01,2030 01 05,05,6,00
474,2030-01-05 22:30:00,3251.372032000001,2030,22:30:00,Jan,2030 01,2030 01 05,05,6,00
475,2030-01-05 22:45:00,3190.5546240000012,2030,22:45:00,Jan,2030 01,2030 01 05,05,6,00
476,2030-01-05 23:00:00,3104.768,2030,23:00:00,Jan,2030 01,2030 01 05,05,6,00
477,2030-01-05 23:15:00,3061.7763840000007,2030,23:15:00,Jan,2030 01,2030 01 05,05,6,00
478,2030-01-05 23:30:00,3042.6398720000007,2030,23:30:00,Jan,2030 01,2030 01 05,05,6,00
479,2030-01-05 23:45:00,3003.3838080000005,2030,23:45:00,Jan,2030 01,2030 01 05,05,6,00
480,2030-01-06 00:00:00,2941.124608000001,2030,00:00:00,Jan,2030 01,2030 01 06,06,7,00
481,2030-01-06 00:15:00,2899.312640000001,2030,00:15:00,Jan,2030 01,2030 01 06,06,7,00
482,2030-01-06 00:30:00,2856.386560000001,2030,00:30:00,Jan,2030 01,2030 01 06,06,7,00
483,2030-01-06 00:45:00,2827.550720000001,2030,00:45:00,Jan,2030 01,2030 01 06,06,7,00
484,2030-01-06 01:00:00,2772.5660160000016,2030,01:00:00,Jan,2030 01,2030 01 06,06,7,00
485,2030-01-06 01:15:00,2751.9877120000006,2030,01:15:00,Jan,2030 01,2030 01 06,06,7,00
486,2030-01-06 01:30:00,2759.131136000001,2030,01:30:00,Jan,2030 01,2030 01 06,06,7,00
487,2030-01-06 01:45:00,2751.397888000001,2030,01:45:00,Jan,2030 01,2030 01 06,06,7,00
488,2030-01-06 02:00:00,2733.506560000001,2030,02:00:00,Jan,2030 01,2030 01 06,06,7,00
489,2030-01-06 02:15:00,2721.1202560000006,2030,02:15:00,Jan,2030 01,2030 01 06,06,7,00
490,2030-01-06 02:30:00,2725.5767040000014,2030,02:30:00,Jan,2030 01,2030 01 06,06,7,00
491,2030-01-06 02:45:00,2720.9891840000005,2030,02:45:00,Jan,2030 01,2030 01 06,06,7,00
492,2030-01-06 03:00:00,2741.633024000001,2030,03:00:00,Jan,2030 01,2030 01 06,06,7,00
493,2030-01-06 03:15:00,2765.029376000001,2030,03:15:00,Jan,2030 01,2030 01 06,06,7,00
494,2030-01-06 03:30:00,2786.1319680000006,2030,03:30:00,Jan,2030 01,2030 01 06,06,7,00
495,2030-01-06 03:45:00,2795.044864000001,2030,03:45:00,Jan,2030 01,2030 01 06,06,7,00
496,2030-01-06 04:00:00,2822.5044480000015,2030,04:00:00,Jan,2030 01,2030 01 06,06,7,00
497,2030-01-06 04:15:00,2850.0951040000014,2030,04:15:00,Jan,2030 01,2030 01 06,06,7,00
498,2030-01-06 04:30:00,2880.045056000001,2030,04:30:00,Jan,2030 01,2030 01 06,06,7,00
499,2030-01-06 04:45:00,2903.834624000001,2030,04:45:00,Jan,2030 01,2030 01 06,06,7,00
500,2030-01-06 05:00:00,2965.504000000001,2030,05:00:00,Jan,2030 01,2030 01 06,06,7,00
501,2030-01-06 05:15:00,2983.723008000001,2030,05:15:00,Jan,2030 01,2030 01 06,06,7,00
502,2030-01-06 05:30:00,3013.7384960000013,2030,05:30:00,Jan,2030 01,2030 01 06,06,7,00
503,2030-01-06 05:45:00,3073.769472,2030,05:45:00,Jan,2030 01,2030 01 06,06,7,00
504,2030-01-06 06:00:00,3174.105088000001,2030,06:00:00,Jan,2030 01,2030 01 06,06,7,00
505,2030-01-06 06:15:00,3267.2972800000007,2030,06:15:00,Jan,2030 01,2030 01 06,06,7,00
506,2030-01-06 06:30:00,3295.3466880000014,2030,06:30:00,Jan,2030 01,2030 01 06,06,7,00
507,2030-01-06 06:45:00,3362.521088000001,2030,06:45:00,Jan,2030 01,2030 01 06,06,7,00
508,2030-01-06 07:00:00,3440.9021440000015,2030,07:00:00,Jan,2030 01,2030 01 06,06,7,00
509,2030-01-06 07:15:00,3501.588480000001,2030,07:15:00,Jan,2030 01,2030 01 06,06,7,00
510,2030-01-06 07:30:00,3550.4128000000005,2030,07:30:00,Jan,2030 01,2030 01 06,06,7,00
511,2030-01-06 07:45:00,3604.7421440000016,2030,07:45:00,Jan,2030 01,2030 01 06,06,7,00
